HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10,Answer 11,Answer 12,Answer 13,Answer 14,Answer 15,Answer 16,Answer 17,Answer 18,Answer 19,Answer 20,Answer 21,Answer 22,Answer 23,Answer 24,Answer 25,Answer 26
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",28GCCF0CP5K38MO95NOYR4PMCB4WV9,ATHS9GUME1XCA,Approved,"Mon Mar 10 12:06:52 PDT 2014","Mon Mar 10 12:08:09 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_38_2"",""oid"":""comp_38_3"",""qpos"":11,""opos"":3}",1394492799180,"{""quid"":""q_118_2"",""oid"":""comp_118_3"",""qpos"":0,""opos"":1}",1394492799180,"{""quid"":""q_210_2"",""oid"":""comp_211_3"",""qpos"":1,""opos"":1}",1394492799180,"{""quid"":""q_178_2"",""oid"":""comp_180_3"",""qpos"":2,""opos"":1}",1394492799180,"{""quid"":""q_94_2"",""oid"":""comp_94_3"",""qpos"":3,""opos"":1}",1394492799180,"{""quid"":""q_50_2"",""oid"":""comp_50_3"",""qpos"":4,""opos"":2}",1394492799180,"{""quid"":""q_134_2"",""oid"":""comp_137_3"",""qpos"":5,""opos"":1}",1394492799180,"{""quid"":""q_106_2"",""oid"":""comp_109_3"",""qpos"":6,""opos"":2}",1394492799180,"{""quid"":""q_162_2"",""oid"":""comp_162_3"",""qpos"":7,""opos"":3}",1394492799180,"{""quid"":""q_146_2"",""oid"":""comp_147_3"",""qpos"":8,""opos"":1}",1394492799180,"{""quid"":""q_206_2"",""oid"":""comp_209_3"",""qpos"":9,""opos"":1}",1394492799180,"{""quid"":""q_6_2"",""oid"":""comp_9_3"",""qpos"":10,""opos"":0}",1394492799180,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2GPBAT2D5NQ46YLPD5AGGTYMS0437J,A3M6D6HNOB7OZ,Approved,"Mon Mar 10 12:08:06 PDT 2014","Mon Mar 10 12:09:27 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":16,""opos"":2}",1394478481813,"{""quid"":""q_254_2"",""oid"":""comp_254_3"",""qpos"":0,""opos"":0}",1394478481813,"{""quid"":""q_118_2"",""oid"":""comp_118_3"",""qpos"":1,""opos"":1}",1394478481813,"{""quid"":""q_90_2"",""oid"":""comp_90_3"",""qpos"":2,""opos"":2}",1394478481813,"{""quid"":""q_182_2"",""oid"":""comp_182_3"",""qpos"":3,""opos"":0}",1394478481813,"{""quid"":""q_46_2"",""oid"":""comp_46_3"",""qpos"":4,""opos"":3}",1394478481813,"{""quid"":""q_2_2"",""oid"":""comp_5_3"",""qpos"":5,""opos"":2}",1394478481813,"{""quid"":""q_166_2"",""oid"":""comp_166_3"",""qpos"":6,""opos"":2}",1394478481813,"{""quid"":""q_70_2"",""oid"":""comp_70_3"",""qpos"":7,""opos"":3}",1394478481813,"{""quid"":""q_138_2"",""oid"":""comp_141_3"",""qpos"":8,""opos"":3}",1394478481813,"{""quid"":""q_98_2"",""oid"":""comp_100_3"",""qpos"":9,""opos"":3}",1394478481813,"{""quid"":""q_238_2"",""oid"":""comp_240_3"",""qpos"":10,""opos"":1}",1394478481813,"{""quid"":""q_222_2"",""oid"":""comp_222_3"",""qpos"":11,""opos"":3}",1394478481813,"{""quid"":""q_158_2"",""oid"":""comp_158_3"",""qpos"":12,""opos"":1}",1394478481813,"{""quid"":""q_30_2"",""oid"":""comp_31_3"",""qpos"":13,""opos"":1}",1394478481813,"{""quid"":""q_58_2"",""oid"":""comp_58_3"",""qpos"":14,""opos"":1}",1394478481813,"{""quid"":""q_198_2"",""oid"":""comp_201_3"",""qpos"":15,""opos"":0}",1394478481813,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2XDVWJ5OPB04E95ULRNBIEP9ZR84W6,A4K0KEUUF7ISD,Approved,"Mon Mar 10 12:07:42 PDT 2014","Mon Mar 10 12:10:03 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":16,""opos"":1}",1394478455851,"{""quid"":""q_246_2"",""oid"":""comp_246_3"",""qpos"":0,""opos"":0}",1394478455851,"{""quid"":""q_226_2"",""oid"":""comp_229_3"",""qpos"":1,""opos"":1}",1394478455851,"{""quid"":""q_126_2"",""oid"":""comp_126_3"",""qpos"":2,""opos"":1}",1394478455851,"{""quid"":""q_2_2"",""oid"":""comp_5_3"",""qpos"":3,""opos"":3}",1394478455851,"{""quid"":""q_30_2"",""oid"":""comp_33_3"",""qpos"":4,""opos"":0}",1394478455851,"{""quid"":""q_182_2"",""oid"":""comp_182_3"",""qpos"":5,""opos"":0}",1394478455851,"{""quid"":""q_46_2"",""oid"":""comp_46_3"",""qpos"":6,""opos"":1}",1394478455851,"{""quid"":""q_150_2"",""oid"":""comp_153_3"",""qpos"":7,""opos"":2}",1394478455851,"{""quid"":""q_82_2"",""oid"":""comp_82_3"",""qpos"":8,""opos"":0}",1394478455851,"{""quid"":""q_110_2"",""oid"":""comp_113_3"",""qpos"":9,""opos"":0}",1394478455851,"{""quid"":""q_198_2"",""oid"":""comp_201_3"",""qpos"":10,""opos"":2}",1394478455851,"{""quid"":""q_50_2"",""oid"":""comp_50_3"",""qpos"":11,""opos"":3}",1394478455851,"{""quid"":""q_70_2"",""oid"":""comp_73_3"",""qpos"":12,""opos"":0}",1394478455851,"{""quid"":""q_134_2"",""oid"":""comp_137_3"",""qpos"":13,""opos"":1}",1394478455851,"{""quid"":""q_222_2"",""oid"":""comp_222_3"",""qpos"":14,""opos"":2}",1394478455851,"{""quid"":""q_162_2"",""oid"":""comp_162_3"",""qpos"":15,""opos"":3}",1394478455851,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2T85TYMNCWYHN2LVFXJH811JTBZKO0,A3P5QAEA7BMTDI,Approved,"Mon Mar 10 12:10:44 PDT 2014","Mon Mar 10 12:13:31 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":16,""opos"":1}",1394478645230,"{""quid"":""q_178_2"",""oid"":""comp_178_3"",""qpos"":0,""opos"":3}",1394478645230,"{""quid"":""q_166_2"",""oid"":""comp_166_3"",""qpos"":1,""opos"":1}",1394478645230,"{""quid"":""q_18_2"",""oid"":""comp_21_3"",""qpos"":2,""opos"":1}",1394478645230,"{""quid"":""q_254_2"",""oid"":""comp_254_3"",""qpos"":3,""opos"":1}",1394478645230,"{""quid"":""q_210_2"",""oid"":""comp_210_3"",""qpos"":4,""opos"":1}",1394478645230,"{""quid"":""q_54_2"",""oid"":""comp_54_3"",""qpos"":5,""opos"":0}",1394478645230,"{""quid"":""q_118_2"",""oid"":""comp_118_3"",""qpos"":6,""opos"":3}",1394478645230,"{""quid"":""q_66_2"",""oid"":""comp_69_3"",""qpos"":7,""opos"":0}",1394478645230,"{""quid"":""q_6_2"",""oid"":""comp_7_3"",""qpos"":8,""opos"":3}",1394478645230,"{""quid"":""q_102_2"",""oid"":""comp_104_3"",""qpos"":9,""opos"":0}",1394478645230,"{""quid"":""q_198_2"",""oid"":""comp_201_3"",""qpos"":10,""opos"":1}",1394478645230,"{""quid"":""q_230_2"",""oid"":""comp_232_3"",""qpos"":11,""opos"":1}",1394478645230,"{""quid"":""q_90_2"",""oid"":""comp_90_3"",""qpos"":12,""opos"":1}",1394478645230,"{""quid"":""q_146_2"",""oid"":""comp_147_3"",""qpos"":13,""opos"":2}",1394478645230,"{""quid"":""q_134_2"",""oid"":""comp_134_3"",""qpos"":14,""opos"":0}",1394478645230,"{""quid"":""q_34_2"",""oid"":""comp_34_3"",""qpos"":15,""opos"":3}",1394478645230,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2VCH1Q6SVQ8NR1SCHBC5ZBVCNPZ3MU,A1KWFRKBCLPQXZ,Approved,"Mon Mar 10 12:11:03 PDT 2014","Mon Mar 10 12:13:38 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_258_2"",""oid"":""comp_259_3"",""qpos"":16,""opos"":2}",1394478667022,"{""quid"":""q_198_2"",""oid"":""comp_201_3"",""qpos"":0,""opos"":2}",1394478667022,"{""quid"":""q_114_2"",""oid"":""comp_117_3"",""qpos"":1,""opos"":1}",1394478667022,"{""quid"":""q_190_2"",""oid"":""comp_193_3"",""qpos"":2,""opos"":3}",1394478667022,"{""quid"":""q_46_2"",""oid"":""comp_46_3"",""qpos"":3,""opos"":1}",1394478667022,"{""quid"":""q_134_2"",""oid"":""comp_137_3"",""qpos"":4,""opos"":1}",1394478667022,"{""quid"":""q_254_2"",""oid"":""comp_257_3"",""qpos"":5,""opos"":2}",1394478667022,"{""quid"":""q_2_2"",""oid"":""comp_5_3"",""qpos"":6,""opos"":1}",1394478667022,"{""quid"":""q_86_2"",""oid"":""comp_86_3"",""qpos"":7,""opos"":3}",1394478667022,"{""quid"":""q_174_2"",""oid"":""comp_174_3"",""qpos"":8,""opos"":0}",1394478667022,"{""quid"":""q_106_2"",""oid"":""comp_108_3"",""qpos"":9,""opos"":2}",1394478667022,"{""quid"":""q_22_2"",""oid"":""comp_24_3"",""qpos"":10,""opos"":0}",1394478667022,"{""quid"":""q_78_2"",""oid"":""comp_81_3"",""qpos"":11,""opos"":1}",1394478667022,"{""quid"":""q_222_2"",""oid"":""comp_222_3"",""qpos"":12,""opos"":2}",1394478667022,"{""quid"":""q_158_2"",""oid"":""comp_161_3"",""qpos"":13,""opos"":1}",1394478667022,"{""quid"":""q_54_2"",""oid"":""comp_54_3"",""qpos"":14,""opos"":3}",1394478667022,"{""quid"":""q_234_2"",""oid"":""comp_237_3"",""qpos"":15,""opos"":2}",1394478667022,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2RGVR14IXKO842831HNAHX3YT0K9AX,A2VBE0DAYKZ4BV,Approved,"Mon Mar 10 12:12:38 PDT 2014","Mon Mar 10 12:14:58 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":16,""opos"":0}",1394478759339,"{""quid"":""q_190_2"",""oid"":""comp_190_3"",""qpos"":0,""opos"":2}",1394478759339,"{""quid"":""q_50_2"",""oid"":""comp_51_3"",""qpos"":1,""opos"":1}",1394478759339,"{""quid"":""q_218_2"",""oid"":""comp_218_3"",""qpos"":2,""opos"":2}",1394478759339,"{""quid"":""q_134_2"",""oid"":""comp_137_3"",""qpos"":3,""opos"":3}",1394478759339,"{""quid"":""q_102_2"",""oid"":""comp_105_3"",""qpos"":4,""opos"":3}",1394478759339,"{""quid"":""q_118_2"",""oid"":""comp_118_3"",""qpos"":5,""opos"":2}",1394478759339,"{""quid"":""q_242_2"",""oid"":""comp_242_3"",""qpos"":6,""opos"":2}",1394478759339,"{""quid"":""q_150_2"",""oid"":""comp_153_3"",""qpos"":7,""opos"":2}",1394478759339,"{""quid"":""q_198_2"",""oid"":""comp_201_3"",""qpos"":8,""opos"":3}",1394478759339,"{""quid"":""q_170_2"",""oid"":""comp_170_3"",""qpos"":9,""opos"":2}",1394478759339,"{""quid"":""q_46_2"",""oid"":""comp_46_3"",""qpos"":10,""opos"":1}",1394478759339,"{""quid"":""q_2_2"",""oid"":""comp_5_3"",""qpos"":11,""opos"":2}",1394478759339,"{""quid"":""q_234_2"",""oid"":""comp_237_3"",""qpos"":12,""opos"":3}",1394478759339,"{""quid"":""q_70_2"",""oid"":""comp_73_3"",""qpos"":13,""opos"":2}",1394478759339,"{""quid"":""q_26_2"",""oid"":""comp_29_3"",""qpos"":14,""opos"":0}",1394478759339,"{""quid"":""q_94_2"",""oid"":""comp_94_3"",""qpos"":15,""opos"":2}",1394478759339,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2QXR98D8J3VKQPYEGSPCR3MCPWHWGL,A2IEX1XDY7HX2X,Approved,"Mon Mar 10 12:17:02 PDT 2014","Mon Mar 10 12:21:02 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_30_2"",""oid"":""comp_33_3"",""qpos"":16,""opos"":2}",1394479021390,"{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":0,""opos"":0}",1394479021390,"{""quid"":""q_238_2"",""oid"":""comp_241_3"",""qpos"":1,""opos"":0}",1394479021390,"{""quid"":""q_178_2"",""oid"":""comp_178_3"",""qpos"":2,""opos"":2}",1394479021390,"{""quid"":""q_58_2"",""oid"":""comp_61_3"",""qpos"":3,""opos"":2}",1394479021390,"{""quid"":""q_162_2"",""oid"":""comp_162_3"",""qpos"":4,""opos"":2}",1394479021390,"{""quid"":""q_106_2"",""oid"":""comp_109_3"",""qpos"":5,""opos"":2}",1394479021390,"{""quid"":""q_74_2"",""oid"":""comp_77_3"",""qpos"":6,""opos"":1}",1394479021390,"{""quid"":""q_218_2"",""oid"":""comp_218_3"",""qpos"":7,""opos"":3}",1394479021390,"{""quid"":""q_14_2"",""oid"":""comp_14_3"",""qpos"":8,""opos"":3}",1394479021390,"{""quid"":""q_46_2"",""oid"":""comp_46_3"",""qpos"":9,""opos"":3}",1394479021390,"{""quid"":""q_254_2"",""oid"":""comp_254_3"",""qpos"":10,""opos"":3}",1394479021390,"{""quid"":""q_202_2"",""oid"":""comp_205_3"",""qpos"":11,""opos"":0}",1394479021390,"{""quid"":""q_130_2"",""oid"":""comp_133_3"",""qpos"":12,""opos"":0}",1394479021390,"{""quid"":""q_126_2"",""oid"":""comp_126_3"",""qpos"":13,""opos"":2}",1394479021390,"{""quid"":""q_150_2"",""oid"":""comp_153_3"",""qpos"":14,""opos"":3}",1394479021390,"{""quid"":""q_86_2"",""oid"":""comp_86_3"",""qpos"":15,""opos"":3}",1394479021390,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",28ZQEOZFYQS7VLZ8BKOROS4IHPMHKA,A1ZXQJADWDPA34,Approved,"Mon Mar 10 12:18:30 PDT 2014","Mon Mar 10 12:21:10 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_138_2"",""oid"":""comp_141_3"",""qpos"":16,""opos"":3}",1394479118639,"{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":0,""opos"":0}",1394479118639,"{""quid"":""q_22_2"",""oid"":""comp_25_3"",""qpos"":1,""opos"":0}",1394479118639,"{""quid"":""q_182_2"",""oid"":""comp_182_3"",""qpos"":2,""opos"":3}",1394479118639,"{""quid"":""q_58_2"",""oid"":""comp_58_3"",""qpos"":3,""opos"":1}",1394479118639,"{""quid"":""q_238_2"",""oid"":""comp_241_3"",""qpos"":4,""opos"":3}",1394479118639,"{""quid"":""q_242_2"",""oid"":""comp_242_3"",""qpos"":5,""opos"":1}",1394479118639,"{""quid"":""q_158_2"",""oid"":""comp_161_3"",""qpos"":6,""opos"":0}",1394479118639,"{""quid"":""q_102_2"",""oid"":""comp_105_3"",""qpos"":7,""opos"":3}",1394479118639,"{""quid"":""q_66_2"",""oid"":""comp_69_3"",""qpos"":8,""opos"":2}",1394479118639,"{""quid"":""q_94_2"",""oid"":""comp_94_3"",""qpos"":9,""opos"":1}",1394479118639,"{""quid"":""q_38_2"",""oid"":""comp_38_3"",""qpos"":10,""opos"":2}",1394479118639,"{""quid"":""q_202_2"",""oid"":""comp_205_3"",""qpos"":11,""opos"":0}",1394479118639,"{""quid"":""q_162_2"",""oid"":""comp_162_3"",""qpos"":12,""opos"":0}",1394479118639,"{""quid"":""q_126_2"",""oid"":""comp_126_3"",""qpos"":13,""opos"":1}",1394479118639,"{""quid"":""q_6_2"",""oid"":""comp_9_3"",""qpos"":14,""opos"":0}",1394479118639,"{""quid"":""q_210_2"",""oid"":""comp_210_3"",""qpos"":15,""opos"":3}",1394479118639,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2XW6UXFCD453V7Z90XETVIN3Y4XUWK,A1XJ3038CPMHX,Approved,"Mon Mar 10 12:20:23 PDT 2014","Mon Mar 10 12:22:14 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_118_2"",""oid"":""comp_118_3"",""qpos"":16,""opos"":0}",1394479224459,"{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":0,""opos"":1}",1394479224459,"{""quid"":""q_38_2"",""oid"":""comp_38_3"",""qpos"":1,""opos"":1}",1394479224459,"{""quid"":""q_74_2"",""oid"":""comp_77_3"",""qpos"":2,""opos"":0}",1394479224459,"{""quid"":""q_250_2"",""oid"":""comp_250_3"",""qpos"":3,""opos"":3}",1394479224459,"{""quid"":""q_214_2"",""oid"":""comp_214_3"",""qpos"":4,""opos"":0}",1394479224459,"{""quid"":""q_98_2"",""oid"":""comp_101_3"",""qpos"":5,""opos"":1}",1394479224459,"{""quid"":""q_142_2"",""oid"":""comp_145_3"",""qpos"":6,""opos"":0}",1394479224459,"{""quid"":""q_94_2"",""oid"":""comp_94_3"",""qpos"":7,""opos"":3}",1394479224459,"{""quid"":""q_166_2"",""oid"":""comp_166_3"",""qpos"":8,""opos"":3}",1394479224459,"{""quid"":""q_198_2"",""oid"":""comp_201_3"",""qpos"":9,""opos"":2}",1394479224459,"{""quid"":""q_26_2"",""oid"":""comp_29_3"",""qpos"":10,""opos"":2}",1394479224459,"{""quid"":""q_238_2"",""oid"":""comp_238_3"",""qpos"":11,""opos"":0}",1394479224459,"{""quid"":""q_58_2"",""oid"":""comp_58_3"",""qpos"":12,""opos"":3}",1394479224459,"{""quid"":""q_190_2"",""oid"":""comp_190_3"",""qpos"":13,""opos"":0}",1394479224459,"{""quid"":""q_6_2"",""oid"":""comp_9_3"",""qpos"":14,""opos"":3}",1394479224459,"{""quid"":""q_150_2"",""oid"":""comp_153_3"",""qpos"":15,""opos"":0}",1394479224459,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2MFHMVHVKCJ6KUQOU9A7KKQWBPH649,A20EQ51KB5GU7B,Approved,"Mon Mar 10 12:24:28 PDT 2014","Mon Mar 10 12:26:58 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":16,""opos"":3}",1394479476726,"{""quid"":""q_222_2"",""oid"":""comp_222_3"",""qpos"":0,""opos"":0}",1394479476726,"{""quid"":""q_190_2"",""oid"":""comp_190_3"",""qpos"":1,""opos"":1}",1394479476726,"{""quid"":""q_70_2"",""oid"":""comp_73_3"",""qpos"":2,""opos"":0}",1394479476726,"{""quid"":""q_86_2"",""oid"":""comp_86_3"",""qpos"":3,""opos"":2}",1394479476726,"{""quid"":""q_238_2"",""oid"":""comp_241_3"",""qpos"":4,""opos"":0}",1394479476726,"{""quid"":""q_38_2"",""oid"":""comp_38_3"",""qpos"":5,""opos"":2}",1394479476726,"{""quid"":""q_106_2"",""oid"":""comp_109_3"",""qpos"":6,""opos"":2}",1394479476726,"{""quid"":""q_194_2"",""oid"":""comp_197_3"",""qpos"":7,""opos"":1}",1394479476726,"{""quid"":""q_162_2"",""oid"":""comp_162_3"",""qpos"":8,""opos"":1}",1394479476726,"{""quid"":""q_50_2"",""oid"":""comp_50_3"",""qpos"":9,""opos"":1}",1394479476726,"{""quid"":""q_254_2"",""oid"":""comp_254_3"",""qpos"":10,""opos"":3}",1394479476726,"{""quid"":""q_142_2"",""oid"":""comp_145_3"",""qpos"":11,""opos"":1}",1394479476726,"{""quid"":""q_14_2"",""oid"":""comp_17_3"",""qpos"":12,""opos"":3}",1394479476726,"{""quid"":""q_158_2"",""oid"":""comp_161_3"",""qpos"":13,""opos"":3}",1394479476726,"{""quid"":""q_126_2"",""oid"":""comp_126_3"",""qpos"":14,""opos"":2}",1394479476726,"{""quid"":""q_18_2"",""oid"":""comp_21_3"",""qpos"":15,""opos"":1}",1394479476726,
248YN5F3Q0JMOM48AHNYM49FAN5BF5,"Phonological study ","",2DVFDEY5COW649XLQD3RQLC60B2U3D,A27GL1ZK3HQ0WM,Approved,"Mon Mar 10 12:33:14 PDT 2014","Mon Mar 10 12:36:19 PDT 2014","/Users/etosch/dev/SurveyMan-public/data/tests/sample_survey_wording.csv","/Users/etosch/dev/SurveyMan-public/output/sample_survey_wording_survey1_1394477613731.csv","{""quid"":""q_106_2"",""oid"":""comp_109_3"",""qpos"":16,""opos"":0}",1394479996289,"{""quid"":""q_258_2"",""oid"":""comp_258_3"",""qpos"":0,""opos"":3}",1394479996289,"{""quid"":""q_46_2"",""oid"":""comp_46_3"",""qpos"":1,""opos"":1}",1394479996289,"{""quid"":""q_194_2"",""oid"":""comp_197_3"",""qpos"":2,""opos"":1}",1394479996289,"{""quid"":""q_62_2"",""oid"":""comp_62_3"",""qpos"":3,""opos"":0}",1394479996289,"{""quid"":""q_150_2"",""oid"":""comp_153_3"",""qpos"":4,""opos"":3}",1394479996289,"{""quid"":""q_162_2"",""oid"":""comp_162_3"",""qpos"":5,""opos"":2}",1394479996289,"{""quid"":""q_114_2"",""oid"":""comp_114_3"",""qpos"":6,""opos"":2}",1394479996289,"{""quid"":""q_22_2"",""oid"":""comp_25_3"",""qpos"":7,""opos"":1}",1394479996289,"{""quid"":""q_78_2"",""oid"":""comp_81_3"",""qpos"":8,""opos"":0}",1394479996289,"{""quid"":""q_178_2"",""oid"":""comp_178_3"",""qpos"":9,""opos"":2}",1394479996289,"{""quid"":""q_250_2"",""oid"":""comp_250_3"",""qpos"":10,""opos"":1}",1394479996289,"{""quid"":""q_82_2"",""oid"":""comp_82_3"",""qpos"":11,""opos"":2}",1394479996289,"{""quid"":""q_6_2"",""oid"":""comp_9_3"",""qpos"":12,""opos"":3}",1394479996289,"{""quid"":""q_218_2"",""oid"":""comp_218_3"",""qpos"":13,""opos"":2}",1394479996289,"{""quid"":""q_238_2"",""oid"":""comp_241_3"",""qpos"":14,""opos"":2}",1394479996289,"{""quid"":""q_138_2"",""oid"":""comp_141_3"",""qpos"":15,""opos"":2}",1394479996289,
